[96, 31, 103, 36, 1]
[88, 36, 3, 109, 98]
[112, 107, 109, 20, 73]
[63, 84, 20, 114, 9]
[75, 2, 64, 67, 22]
0
[83, 61, 20, 33, 38]
[110, 6, 84, 45, 9]
[112, 10, 29, 86, 25]
[31, 2, 62, 36, 19]
[9, 4, 64, 16, 42]
[10, 88, 84, 45, 77]
[112, 9, 86, 29, 106]
[51, 119, 114, 98, 47]
[91, 72, 86, 36, 119]
[83, 45, 100, 4, 40]
[112, 2, 110, 114, 61]
[7, 63, 84, 52, 46]
[100, 114, 111, 9, 36]
[9, 84, 100, 110, 46]
[14, 62, 11, 99, 41]
[84, 74, 14, 9, 8]
[27, 26, 16, 76, 44]
[110, 70, 106, 25, 22]
[96, 84, 12, 25, 22]
[66, 106, 25, 21, 34]
[110, 19, 25, 63, 73]
[7, 36, 6, 9, 85]
[112, 10, 2, 84, 56]
[7, 63, 68, 70, 9]
[112, 33, 107, 12, 50]
[5, 19, 9, 33, 106]
[19, 3, 107, 54, 40]
[83, 110, 97, 12, 9]
[91, 72, 3, 33, 22]
[91, 72, 79, 96, 22]
[19, 12, 64, 74, 2]
[112, 84, 53, 17, 12]
[20, 12, 85, 33, 22]
[20, 64, 9, 41, 22]
[63, 110, 84, 50, 82]
[112, 19, 42, 51, 20]
[88, 4, 112, 25, 33]
[83, 36, 51, 77, 4]
[63, 83, 20, 114, 22]
[88, 36, 50, 61, 12]
[112, 109, 107, 13, 2]
[112, 12, 7, 9, 114]
[45, 63, 3, 70, 23]
[91, 72, 75, 2, 59]
[88, 36, 27, 21, 82]
[91, 72, 96, 79, 23]
[85, 4, 119, 46, 33]
[3, 97, 103, 95, 104]
[45, 88, 103, 12, 106]
[84, 6, 20, 96, 46]
[5, 85, 83, 70, 39]
[20, 50, 114, 11, 77]
[19, 33, 3, 74, 41]
[63, 20, 37, 45, 42]
[75, 33, 88, 81, 17]
[85, 119, 99, 40, 17]
[7, 12, 111, 33, 11]
[19, 50, 84, 109, 74]
[112, 2, 109, 3, 60]
[112, 12, 107, 25, 85]
[27, 19, 46, 68, 6]
[75, 36, 33, 27, 49]
[7, 45, 20, 113, 57]
[63, 75, 7, 6, 17]
[88, 63, 101, 33, 52]
[112, 70, 41, 84, 74]
[88, 25, 3, 70, 52]
[88, 36, 85, 33, 49]
[75, 70, 119, 17, 54]
[7, 63, 92, 20, 72]
[75, 7, 4, 17, 22]
[68, 14, 4, 70, 7]
[27, 53, 75, 17, 25]
[85, 10, 27, 6, 9]
[7, 52, 79, 57, 34]
[88, 36, 84, 49, 10]
[88, 36, 101, 22, 12]
[3, 96, 67, 53, 22]
[88, 36, 27, 109, 59]
[88, 25, 112, 93, 57]
[112, 9, 20, 6, 94]
[85, 79, 67, 96, 23]
[84, 67, 21, 65, 34]
[36, 19, 53, 75, 10]
[88, 112, 33, 70, 106]
[110, 19, 31, 12, 59]
[88, 36, 84, 49, 114]
[3, 97, 17, 14, 67]
[112, 109, 70, 97, 23]
[9, 30, 7, 65, 82]
[36, 85, 7, 33, 77]
[7, 33, 50, 74, 109]
[19, 84, 31, 48, 52]
[84, 36, 50, 78, 9]
[84, 3, 110, 6, 9]
[19, 10, 85, 74, 33]
[63, 85, 31, 8, 49]
[83, 110, 96, 109, 59]
[63, 20, 64, 46, 12]
[19, 20, 75, 47, 92]
[110, 83, 63, 33, 35]
[83, 36, 53, 67, 49]
[38, 112, 84, 19, 25]
[31, 2, 119, 10, 4]
[75, 84, 119, 17, 54]
[85, 12, 27, 63, 73]
[19, 20, 75, 114, 61]
[63, 61, 96, 107, 5]
[83, 9, 84, 12, 4]
[83, 6, 96, 79, 39]
[85, 30, 21, 109, 45]
[63, 31, 6, 56, 3]
[96, 37, 62, 34, 81]
[110, 2, 36, 103, 19]
[9, 7, 27, 12, 46]
[6, 112, 78, 75, 106]
[84, 114, 50, 19, 61]
[36, 85, 86, 10, 23]
[7, 45, 112, 34, 73]
[21, 84, 31, 77, 45]
[83, 20, 31, 74, 41]
[112, 63, 84, 59, 57]
[63, 7, 78, 53, 46]
[75, 110, 78, 18, 13]
[88, 63, 5, 36, 106]
[112, 63, 27, 6, 46]
[85, 9, 86, 95, 29]
[9, 5, 6, 7, 46]
[88, 74, 27, 63, 57]
[91, 36, 2, 86, 67]
[36, 53, 19, 10, 25]
[88, 36, 87, 12, 49]
[7, 79, 110, 114, 43]
[31, 84, 25, 34, 93]
[36, 85, 86, 97, 44]
[110, 112, 49, 12, 96]
[112, 83, 114, 78, 25]
[88, 30, 45, 4, 33]
[7, 110, 36, 95, 17]
[45, 20, 22, 18, 109]
[7, 63, 5, 34, 58]
[68, 7, 48, 65, 74]
[112, 45, 85, 1, 49]
[19, 63, 5, 93, 66]
[3, 9, 109, 28, 114]
[75, 2, 109, 46, 21]
[109, 3, 107, 33, 12]
[36, 3, 119, 63, 25]
[7, 12, 50, 17, 33]
[6, 85, 9, 45, 39]
[10, 112, 31, 96, 63]
[84, 110, 29, 95, 74]
[119, 12, 85, 45, 19]
[38, 50, 84, 56, 35]
[6, 84, 20, 92, 58]
[83, 110, 96, 56, 73]
[87, 32, 55, 67, 82]
[75, 7, 109, 33, 34]
[88, 6, 36, 5, 17]
[91, 72, 9, 29, 46]
[6, 10, 7, 92, 33]
[58, 34, 21, 110, 12]
[75, 7, 41, 33, 17]
[88, 10, 112, 9, 2]
[112, 109, 84, 46, 119]
[112, 14, 5, 9, 114]
[91, 84, 11, 96, 106]
[20, 33, 41, 27, 106]
[100, 27, 41, 25, 56]
[112, 9, 7, 6, 61]
[19, 119, 5, 63, 49]
[36, 109, 64, 20, 76]
[112, 83, 92, 34, 114]
[83, 36, 91, 72, 19]
[12, 83, 112, 96, 22]
[64, 100, 96, 67, 46]
[88, 112, 2, 22, 48]
[19, 64, 16, 45, 113]
[75, 7, 109, 59, 57]
[84, 15, 119, 41, 46]
[110, 36, 7, 61, 114]
[85, 70, 5, 23, 113]
[75, 36, 12, 112, 96]
[7, 45, 86, 52, 109]
[110, 45, 77, 49, 33]
[88, 114, 119, 97, 94]
[75, 88, 41, 52, 57]
[7, 12, 31, 104, 106]
[3, 12, 114, 33, 74]
[36, 85, 62, 34, 81]
[63, 10, 85, 100, 45]
[91, 3, 78, 106, 72]
[5, 83, 63, 36, 46]
[109, 71, 3, 98, 61]
[75, 88, 97, 1, 106]
[62, 3, 63, 96, 47]
[83, 36, 5, 9, 10]
[5, 9, 2, 10, 96]
[83, 109, 79, 21, 96]
[109, 71, 20, 40, 98]
[84, 45, 71, 9, 95]
[19, 62, 3, 12, 22]
[66, 106, 7, 40, 34]
[110, 84, 96, 109, 45]
[85, 95, 51, 11, 97]
[91, 3, 2, 25, 18]
[19, 75, 86, 10, 77]
[63, 103, 31, 12, 47]
[91, 72, 86, 96, 23]
[110, 85, 106, 36, 86]
[84, 70, 91, 72, 98]
[6, 53, 28, 3, 57]
[78, 112, 85, 12, 61]
[63, 103, 110, 41, 36]
[36, 7, 31, 67, 45]
[20, 14, 93, 53, 74]
[91, 72, 111, 4, 59]
[91, 3, 17, 70, 81]
[19, 112, 78, 106, 59]
[19, 62, 109, 3, 9]
[83, 4, 86, 45, 96]
[100, 99, 70, 86, 26]
[31, 41, 7, 25, 74]
[84, 20, 98, 48, 9]
[86, 36, 27, 72, 70]
[3, 63, 95, 114, 13]
[5, 88, 63, 4, 34]
[112, 6, 23, 46, 86]
[9, 70, 27, 49, 67]
[32, 7, 40, 34, 1]
[7, 77, 101, 74, 58]
[70, 86, 97, 67, 104]
[91, 72, 2, 23, 101]
[110, 86, 2, 48, 101]
[88, 36, 101, 114, 52]
[88, 45, 12, 85, 74]
[112, 49, 107, 106, 110]
[7, 66, 78, 44, 49]
[112, 96, 12, 23, 103]
[64, 96, 119, 63, 22]
[7, 36, 112, 95, 17]
[3, 70, 45, 12, 49]
[84, 46, 33, 44, 5]
[6, 63, 7, 84, 82]
[84, 109, 79, 19, 108]
[110, 12, 3, 2, 46]
[63, 84, 86, 60, 73]
[19, 3, 85, 60, 96]
[19, 62, 3, 106, 25]
[19, 70, 110, 22, 106]
[7, 84, 63, 59, 104]
[7, 9, 64, 6, 25]
[91, 65, 85, 68, 48]
[83, 110, 78, 109, 60]
[19, 62, 87, 41, 22]
[112, 22, 70, 9, 75]
[84, 109, 112, 7, 46]
[45, 85, 96, 36, 23]
[11, 75, 67, 64, 99]
[84, 63, 7, 78, 56]
[6, 63, 85, 2, 92]
[84, 36, 110, 6, 45]
[75, 70, 21, 104, 34]
[31, 36, 110, 49, 67]
[5, 42, 7, 17, 33]
[84, 36, 112, 78, 46]
[41, 64, 36, 62, 47]
0
[96, 119, 112, 109, 40]
[91, 72, 71, 38, 92]
[36, 63, 107, 114, 27]
[63, 83, 31, 109, 92]
[7, 87, 70, 100, 46]
[51, 9, 12, 79, 49]
[79, 107, 109, 7, 61]
[85, 19, 79, 48, 65]
[19, 112, 88, 97, 61]
[7, 85, 22, 77, 61]
[85, 79, 96, 52, 41]
[7, 3, 78, 113, 109]
[36, 112, 88, 77, 74]
[7, 63, 41, 31, 17]
[36, 7, 64, 41, 25]
[75, 7, 63, 98, 94]
[31, 41, 46, 112, 85]
[63, 112, 6, 85, 13]
[91, 72, 3, 2, 17]
[84, 6, 119, 49, 7]
[84, 14, 12, 108, 48]
[91, 12, 86, 72, 21]
[75, 86, 49, 74, 19]
[20, 63, 110, 114, 74]
[110, 19, 14, 4, 25]
[19, 63, 31, 8, 13]
[19, 112, 45, 10, 65]
[66, 7, 33, 25, 61]
[3, 9, 107, 10, 108]
[112, 70, 88, 113, 25]
[84, 17, 7, 12, 110]
[36, 110, 3, 25, 1]
[119, 14, 74, 64, 1]
[112, 96, 25, 90, 41]
[110, 2, 84, 1, 22]
[5, 36, 25, 56, 28]
[53, 20, 85, 6, 25]
[83, 12, 2, 37, 22]
[64, 36, 6, 84, 17]
[91, 84, 96, 63, 17]
[63, 36, 88, 54, 87]
[45, 7, 84, 109, 114]
[53, 112, 42, 36, 73]
[19, 119, 75, 53, 67]
[112, 6, 19, 9, 73]
[112, 2, 40, 68, 11]
[5, 62, 9, 106, 59]
[74, 21, 104, 5, 75]
[19, 5, 86, 96, 42]
[112, 63, 53, 67, 22]
[85, 119, 96, 70, 49]
[91, 72, 3, 96, 9]
[7, 63, 3, 17, 2]
[110, 119, 40, 114, 82]
[7, 30, 114, 45, 17]
[5, 9, 88, 10, 22]
[110, 85, 6, 40, 46]
[110, 7, 112, 49, 12]
[2, 5, 67, 45, 74]
[110, 70, 3, 48, 22]
[2, 5, 9, 45, 73]
[7, 110, 58, 22, 81]
[84, 6, 91, 72, 17]
[110, 7, 63, 70, 4]
[88, 9, 86, 49, 33]
[84, 6, 119, 33, 59]
[88, 45, 112, 12, 25]
[36, 51, 77, 120, 9]
[45, 75, 107, 41, 9]
[109, 75, 71, 40, 74]
[84, 10, 2, 106, 119]
[5, 9, 103, 106, 109]
[91, 2, 5, 109, 106]
[36, 7, 68, 9, 65]
[7, 3, 6, 33, 25]
[63, 5, 7, 10, 98]
[75, 109, 86, 78, 2]
[85, 12, 119, 84, 17]
[84, 112, 4, 27, 8]
[36, 83, 5, 8, 73]
[27, 119, 96, 56, 46]
[84, 97, 45, 106, 61]
0
0
[63, 70, 37, 20, 47]
[85, 63, 86, 45, 106]
[75, 12, 2, 86, 22]
[6, 7, 3, 58, 17]
[19, 12, 31, 65, 9]
[7, 33, 3, 12, 45]
[110, 83, 84, 77, 45]
[84, 45, 110, 41, 9]
[83, 9, 3, 40, 59]
[53, 97, 32, 119, 74]
[112, 63, 100, 32, 106]
[84, 85, 110, 17, 41]
[84, 119, 92, 65, 109]
[112, 2, 75, 109, 22]
[63, 6, 20, 25, 64]
[19, 75, 70, 110, 23]
[112, 2, 85, 104, 54]
[19, 110, 100, 106, 46]
[45, 7, 112, 67, 106]
[19, 110, 84, 40, 46]
[84, 70, 110, 2, 61]
[19, 61, 90, 3, 36]
[19, 75, 63, 113, 23]
[84, 45, 83, 17, 95]
[5, 2, 109, 9, 69]
[85, 36, 27, 74, 12]
[112, 2, 90, 25, 93]
[85, 7, 45, 12, 34]
[84, 9, 110, 17, 78]
[84, 41, 25, 68, 59]
[31, 100, 114, 7, 113]
[3, 9, 6, 74, 112]
[23, 27, 96, 3, 54]
[93, 22, 75, 103, 19]
[88, 58, 67, 112, 22]
[2, 86, 54, 49, 34]
[20, 27, 63, 109, 73]
[42, 30, 23, 54, 11]
[63, 7, 20, 78, 25]
[88, 45, 119, 41, 74]
[14, 73, 2, 64, 17]
[19, 3, 119, 63, 34]
[45, 88, 110, 41, 25]
[27, 23, 74, 42, 109]
[45, 88, 3, 70, 67]
[112, 63, 91, 72, 6]
[110, 51, 112, 114, 22]
[26, 85, 56, 101, 28]
[20, 70, 36, 84, 23]
[63, 7, 112, 8, 45]
[6, 84, 110, 49, 96]
[84, 110, 45, 65, 44]
[6, 75, 71, 74, 110]
[6, 92, 33, 98, 3]
[110, 2, 86, 109, 25]
[6, 92, 31, 86, 78]
[84, 6, 21, 92, 40]
[75, 109, 86, 96, 106]
[14, 119, 102, 10, 86]
[84, 56, 75, 12, 25]
[3, 9, 86, 44, 97]
[7, 91, 26, 1, 4]
[7, 3, 2, 74, 95]
[107, 26, 70, 98, 74]
[64, 42, 66, 114, 23]
[75, 97, 36, 21, 1]
[96, 83, 9, 79, 46]
[19, 79, 32, 34, 114]
[19, 112, 84, 40, 94]
[7, 63, 5, 65, 17]
[63, 107, 5, 74, 36]
[84, 110, 107, 11, 8]
0
[112, 109, 85, 33, 106]
[110, 2, 31, 114, 17]
[63, 37, 12, 60, 21]
[109, 64, 63, 88, 74]
[63, 107, 5, 25, 120]
[10, 7, 31, 114, 88]
[63, 86, 23, 10, 2]
[91, 72, 49, 87, 52]
[36, 88, 110, 41, 46]
[110, 7, 112, 63, 46]
[112, 96, 95, 41, 101]
[64, 89, 9, 54, 65]
[112, 21, 70, 35, 36]
[110, 83, 2, 40, 44]
[20, 23, 36, 10, 31]
[84, 36, 63, 88, 56]
[20, 92, 90, 99, 1]
[91, 72, 75, 106, 38]
[6, 63, 97, 33, 83]
[119, 85, 70, 72, 101]
[110, 83, 2, 92, 17]
[110, 119, 4, 46, 19]
[83, 96, 65, 32, 17]
[84, 75, 119, 95, 45]
[14, 19, 75, 41, 74]
[110, 111, 78, 81, 9]
[63, 70, 68, 25, 23]
[63, 85, 88, 1, 45]
[22, 85, 40, 4, 98]
0
[83, 96, 65, 32, 9]
[53, 111, 55, 114, 22]
[78, 84, 119, 8, 21]
[83, 36, 110, 57, 11]
[112, 6, 85, 92, 25]
[19, 114, 30, 17, 90]
[53, 42, 64, 70, 34]
[78, 84, 25, 36, 56]
[75, 85, 45, 77, 61]
[112, 5, 63, 12, 46]
[36, 20, 91, 12, 113]
[1, 42, 53, 3, 113]
[10, 7, 5, 33, 114]
[83, 120, 75, 114, 34]
[91, 72, 68, 96, 13]
[112, 109, 103, 58, 49]
[75, 7, 95, 78, 39]
[112, 4, 107, 61, 74]
[91, 72, 26, 97, 41]
[110, 86, 51, 72, 17]
[75, 70, 97, 44, 25]
[110, 36, 3, 7, 77]
[64, 12, 22, 96, 114]
[75, 12, 119, 36, 23]
[85, 45, 88, 41, 70]
[84, 75, 45, 20, 61]
[19, 84, 107, 77, 11]
[7, 12, 66, 9, 58]
[7, 112, 2, 109, 49]
[36, 119, 63, 84, 61]
[84, 9, 1, 37, 47]
[85, 12, 63, 21, 19]
[19, 3, 45, 106, 63]
[36, 7, 50, 42, 4]
[119, 7, 97, 95, 82]
[84, 58, 20, 36, 78]
[83, 110, 70, 41, 74]
[31, 109, 88, 33, 73]
[91, 72, 36, 26, 104]
[20, 45, 28, 63, 98]
[91, 72, 33, 50, 31]
[32, 23, 93, 74, 19]
[58, 9, 64, 20, 6]
[26, 5, 98, 70, 86]
[42, 31, 25, 17, 9]
[84, 25, 112, 10, 106]
[88, 36, 64, 17, 59]
[7, 63, 85, 10, 4]
[58, 7, 36, 17, 102]
[19, 110, 83, 46, 6]
[3, 22, 42, 41, 23]
[32, 75, 109, 86, 73]
[63, 10, 112, 84, 77]
[19, 110, 72, 91, 65]
[75, 67, 22, 2, 17]
[83, 36, 51, 109, 25]
[7, 9, 5, 2, 73]
[112, 109, 7, 25, 49]
[75, 7, 120, 77, 52]
[96, 112, 3, 109, 74]
[7, 61, 110, 109, 74]
[91, 72, 112, 42, 13]
[112, 33, 17, 85, 10]
[36, 110, 3, 10, 49]
[70, 88, 85, 76, 13]
[112, 9, 91, 72, 51]
[112, 7, 96, 12, 59]
[32, 42, 93, 119, 92]
[9, 20, 89, 6, 59]
[36, 107, 112, 19, 12]
[112, 9, 83, 6, 17]
[91, 67, 110, 74, 4]
[26, 36, 14, 12, 34]
[63, 20, 6, 75, 114]
[3, 67, 103, 9, 4]
[91, 72, 51, 64, 25]
[75, 51, 9, 41, 120]
[3, 32, 107, 74, 90]
[66, 36, 8, 31, 106]
[63, 83, 2, 44, 45]
[100, 119, 4, 98, 73]
[63, 30, 95, 48, 22]
[83, 75, 9, 12, 74]
[63, 114, 112, 53, 22]
[19, 119, 27, 41, 68]
[14, 74, 93, 75, 97]
[7, 36, 86, 41, 4]
[19, 119, 83, 12, 108]
[88, 45, 85, 10, 46]
[112, 41, 119, 9, 114]
[88, 36, 110, 49, 45]
[75, 63, 100, 36, 73]
[14, 63, 113, 22, 20]
[112, 67, 21, 78, 25]
[75, 88, 70, 77, 34]
[14, 84, 96, 70, 82]
[63, 53, 21, 61, 77]
[7, 20, 42, 74, 114]
[63, 19, 79, 103, 73]
[111, 14, 96, 6, 17]
[84, 9, 68, 41, 76]
[36, 88, 109, 30, 46]
[112, 9, 50, 96, 109]
[110, 19, 2, 112, 10]
[7, 45, 5, 12, 74]
[53, 20, 5, 109, 34]
[83, 96, 5, 113, 9]
[110, 119, 85, 10, 28]
[112, 7, 92, 65, 77]
[83, 110, 9, 49, 10]
[63, 22, 84, 74, 10]
[14, 119, 85, 34, 12]
[20, 6, 48, 53, 74]
[19, 75, 7, 25, 45]
[26, 86, 44, 96, 17]
[7, 9, 84, 57, 11]
[91, 72, 79, 96, 22]
[42, 119, 5, 9, 56]
[85, 9, 88, 36, 70]
[32, 7, 33, 113, 41]
[110, 70, 97, 67, 104]
[112, 9, 53, 78, 4]
[91, 72, 23, 5, 38]
[7, 9, 33, 26, 73]
[88, 52, 111, 77, 34]
[33, 23, 50, 42, 49]
[7, 36, 22, 23, 59]
[31, 41, 46, 88, 25]
[19, 110, 83, 48, 2]
[67, 112, 21, 78, 39]
[88, 110, 78, 48, 25]
[70, 119, 7, 45, 94]
[112, 45, 7, 63, 9]
[63, 20, 84, 114, 34]
[110, 88, 23, 45, 10]
[112, 109, 20, 3, 114]
[19, 119, 26, 9, 23]
[63, 20, 5, 65, 21]
[7, 9, 110, 78, 80]
[64, 63, 119, 78, 14]
[9, 107, 5, 20, 74]
[84, 53, 21, 95, 56]
[107, 9, 5, 102, 106]
[7, 110, 67, 111, 49]
[85, 109, 5, 78, 13]
[71, 25, 9, 56, 62]
[107, 20, 3, 8, 9]
[19, 7, 112, 52, 99]
[26, 8, 83, 58, 21]
[45, 109, 112, 104, 120]
[112, 109, 60, 9, 86]
[88, 110, 45, 109, 25]
[107, 61, 70, 40, 5]
[85, 5, 63, 42, 2]
[45, 88, 79, 48, 4]
[110, 70, 3, 97, 12]
[112, 113, 46, 16, 52]
[23, 5, 113, 88, 34]
[86, 92, 110, 114, 106]
[112, 63, 23, 33, 5]
[85, 67, 86, 96, 25]
[91, 72, 112, 23, 6]
[7, 86, 12, 50, 61]
[30, 36, 63, 6, 10]
[75, 2, 112, 77, 21]
[7, 12, 50, 78, 59]
[62, 22, 36, 82, 5]
[85, 45, 41, 64, 46]
[112, 63, 110, 2, 94]
[75, 70, 86, 22, 12]
0
[110, 3, 67, 92, 46]
[112, 36, 6, 85, 25]
0
[112, 28, 21, 92, 11]
[83, 53, 20, 34, 9]
[84, 25, 103, 78, 106]
[85, 12, 119, 69, 56]
[110, 7, 49, 33, 17]
[63, 84, 36, 22, 7]
[3, 96, 68, 32, 46]
[112, 96, 92, 71, 46]
[75, 70, 63, 18, 22]
[7, 85, 45, 61, 10]
[61, 84, 112, 63, 95]
[119, 67, 9, 27, 49]
[26, 85, 75, 12, 119]
[58, 7, 85, 6, 74]
[85, 12, 119, 36, 56]
[7, 45, 110, 49, 46]
[27, 86, 110, 61, 41]
[20, 36, 75, 42, 13]
[112, 99, 26, 109, 34]
[112, 83, 25, 85, 98]
[12, 85, 119, 45, 49]
[85, 36, 65, 100, 61]
[19, 84, 65, 46, 56]
[7, 45, 112, 9, 44]
[12, 85, 20, 78, 11]
[96, 84, 25, 119, 73]
[112, 88, 25, 96, 113]
[83, 86, 109, 78, 74]
[112, 9, 6, 113, 85]
[37, 100, 34, 92, 63]
[7, 4, 84, 9, 50]
0
[63, 6, 3, 17, 100]
[63, 6, 21, 53, 92]
[85, 71, 64, 75, 6]
[88, 110, 36, 95, 106]
[36, 3, 19, 86, 73]
[75, 63, 51, 22, 61]
[112, 12, 85, 65, 92]
[110, 61, 83, 52, 78]
[112, 67, 71, 70, 22]
[42, 5, 112, 78, 73]
[63, 36, 112, 119, 39]
[63, 112, 64, 106, 9]
[19, 112, 31, 95, 23]
[19, 112, 67, 103, 114]
[7, 86, 78, 77, 113]
[7, 75, 67, 53, 70]
[9, 51, 109, 85, 2]
[3, 70, 67, 7, 74]
[58, 7, 111, 95, 22]
[36, 3, 17, 63, 119]
[45, 86, 68, 49, 10]
[105, 14, 96, 17, 109]
[4, 86, 3, 10, 9]
[61, 7, 30, 36, 4]
[100, 45, 36, 86, 10]
[91, 3, 104, 74, 48]
[19, 53, 45, 109, 25]
[36, 7, 3, 25, 41]
[45, 7, 85, 77, 59]
[63, 20, 119, 67, 17]
[7, 3, 109, 74, 76]
[45, 112, 100, 12, 23]
[3, 45, 88, 4, 9]
[3, 110, 109, 7, 92]
[2, 31, 109, 51, 17]
[63, 103, 79, 52, 96]
[75, 36, 7, 74, 114]
[7, 83, 109, 58, 106]
[84, 86, 31, 46, 44]
[7, 61, 100, 39, 114]
[36, 112, 3, 12, 25]
[36, 84, 89, 46, 10]
[63, 9, 5, 74, 33]
[27, 63, 2, 44, 97]
[85, 45, 7, 95, 43]
[3, 110, 9, 7, 59]
[7, 12, 111, 99, 73]
[31, 63, 100, 1, 65]
[85, 9, 2, 45, 36]
0
[83, 63, 112, 78, 94]
[83, 8, 51, 22, 33]
[66, 106, 112, 114, 9]
[7, 33, 31, 12, 106]
[63, 20, 81, 2, 59]
[83, 110, 46, 9, 40]
[66, 12, 86, 56, 97]
[14, 2, 54, 97, 71]
[83, 110, 56, 46, 78]
[7, 19, 5, 17, 109]
[91, 72, 84, 19, 106]
[42, 63, 20, 46, 15]
[97, 21, 84, 45, 95]
[91, 63, 88, 40, 11]
[79, 9, 42, 36, 106]
[83, 96, 27, 17, 81]
[112, 4, 96, 17, 86]
[14, 26, 23, 93, 59]
[110, 70, 36, 96, 46]
[85, 12, 110, 83, 59]
[7, 112, 45, 109, 23]
[79, 7, 73, 65, 56]
[53, 75, 27, 109, 34]
[84, 9, 64, 113, 92]
[3, 45, 110, 104, 44]
[67, 37, 78, 119, 25]
[7, 45, 49, 12, 5]
[58, 3, 7, 92, 4]
[7, 113, 5, 46, 22]
[73, 68, 55, 32, 82]
[21, 86, 6, 36, 74]
[36, 64, 9, 32, 54]
[91, 72, 83, 96, 52]
[112, 67, 21, 42, 23]
[2, 31, 73, 87, 44]
[36, 64, 62, 9, 38]
[112, 96, 20, 56, 25]
[68, 74, 32, 48, 9]
[42, 75, 100, 70, 22]
[19, 5, 67, 14, 74]
[73, 119, 42, 44, 62]
[19, 5, 88, 12, 74]
[20, 109, 53, 98, 111]
[119, 109, 84, 29, 79]
[112, 85, 96, 10, 23]
[84, 9, 110, 67, 25]
[86, 84, 19, 78, 48]
[63, 112, 83, 113, 78]
[7, 12, 31, 112, 21]
[36, 86, 3, 46, 48]
[7, 75, 2, 12, 49]
[75, 7, 9, 1, 40]
[83, 40, 5, 98, 73]
[6, 63, 2, 49, 86]
[107, 61, 3, 40, 70]
[112, 7, 9, 113, 59]
[7, 9, 85, 25, 78]
[9, 7, 112, 36, 1]
[6, 9, 33, 27, 47]
[63, 107, 45, 1, 37]
[63, 84, 112, 77, 22]
[63, 66, 119, 65, 36]
[63, 7, 112, 74, 114]
[91, 72, 63, 84, 45]
[91, 4, 86, 78, 113]
[53, 6, 63, 84, 46]
[75, 45, 21, 97, 1]
[119, 83, 9, 95, 25]
[96, 3, 119, 32, 106]
[63, 3, 104, 67, 52]
[7, 9, 112, 12, 17]
[75, 81, 120, 52, 114]
[63, 110, 81, 103, 22]
[63, 36, 88, 4, 113]
[75, 109, 86, 25, 104]
[3, 81, 56, 17, 45]
[63, 61, 83, 107, 104]
[42, 63, 36, 100, 74]
[6, 27, 87, 99, 34]
[3, 19, 103, 22, 77]
[83, 110, 95, 97, 101]
[63, 12, 90, 22, 88]
[45, 85, 7, 67, 23]
[3, 9, 41, 103, 49]
[97, 21, 111, 95, 45]
[112, 109, 21, 78, 23]
[7, 63, 75, 77, 22]
[7, 45, 109, 9, 59]
[36, 3, 100, 22, 41]
[91, 72, 3, 9, 49]
[67, 27, 21, 104, 39]
[7, 45, 64, 77, 57]
[112, 113, 7, 45, 23]
[109, 119, 90, 99, 19]
[36, 85, 86, 41, 94]
[3, 65, 91, 72, 25]
[112, 23, 46, 6, 25]
[88, 67, 27, 36, 74]
[45, 88, 46, 5, 36]
[36, 88, 64, 95, 17]
[36, 12, 107, 106, 31]
[7, 63, 110, 108, 46]
[7, 45, 110, 10, 49]
[63, 83, 66, 12, 23]
[112, 109, 96, 119, 7]
[63, 110, 3, 12, 25]
[7, 12, 110, 65, 106]
[5, 63, 7, 6, 36]
[36, 110, 20, 12, 22]
[42, 63, 90, 100, 104]
[91, 42, 84, 61, 9]
[63, 42, 90, 100, 22]
[7, 33, 84, 25, 48]
[112, 83, 9, 65, 73]
0
[42, 66, 119, 25, 104]
[7, 12, 66, 104, 22]
[53, 86, 96, 6, 56]
[42, 110, 7, 9, 82]
[7, 9, 68, 40, 113]
[7, 12, 111, 2, 25]
[7, 12, 64, 19, 58]
[63, 110, 70, 2, 25]
[19, 110, 84, 75, 10]
[75, 9, 33, 100, 67]
[112, 109, 107, 36, 49]
[9, 110, 81, 100, 113]
[88, 36, 64, 95, 70]
[62, 30, 96, 109, 52]
[7, 61, 9, 78, 68]
[41, 110, 53, 78, 74]
[53, 109, 110, 49, 33]
[7, 45, 9, 53, 73]
[31, 6, 21, 2, 74]
[110, 75, 92, 42, 46]
[19, 12, 84, 75, 119]
[112, 7, 9, 65, 95]
[19, 110, 7, 22, 113]
[75, 109, 96, 25, 106]
[83, 19, 112, 95, 73]
[66, 19, 114, 95, 74]
[6, 9, 2, 52, 49]
[45, 114, 84, 6, 21]
[58, 3, 22, 48, 101]
[19, 10, 27, 65, 39]
[58, 7, 9, 106, 65]
[19, 101, 10, 16, 2]
[6, 63, 33, 21, 45]
[45, 3, 36, 103, 73]
[7, 119, 6, 92, 40]
[3, 25, 107, 12, 2]
[12, 88, 112, 52, 49]
[91, 70, 3, 38, 22]
[7, 109, 110, 102, 39]
[75, 19, 63, 55, 34]
[75, 19, 56, 119, 22]
[7, 53, 66, 42, 11]
[85, 12, 62, 9, 106]
[88, 45, 30, 48, 74]
[36, 7, 64, 77, 53]
[91, 12, 68, 81, 21]
[19, 85, 119, 45, 10]
[63, 109, 84, 49, 85]
[45, 7, 9, 64, 17]
[36, 85, 6, 21, 49]
[33, 7, 83, 63, 19]
[91, 72, 83, 110, 23]
